Timestamps,Date,mm/h Max Precip Rate,m3/m3 Water Content,degree_C Soil Temperature,mS/cm Saturation Extract EC,kPa Atmospheric Pressure,degree_C Air Temperature
27/06/23 3:30,27/06/23,0,,,,99.47,18.3
27/06/23 3:45,27/06/23,0,,,,99.49,18.1
27/06/23 4:00,27/06/23,0,,,,99.49,17.9
27/06/23 4:15,27/06/23,0,,,,99.49,17.7
27/06/23 4:30,27/06/23,0,,,,99.5,17.5
27/06/23 4:45,27/06/23,0,,,,99.51,17.3
27/06/23 5:00,27/06/23,0,,,,99.53,17.1
27/06/23 5:15,27/06/23,0,,,,99.55,17.1
27/06/23 5:30,27/06/23,0,,,,99.56,17.1
27/06/23 5:45,27/06/23,0,,,,99.58,17.1
27/06/23 6:00,27/06/23,0,,,,99.59,16.9
27/06/23 6:15,27/06/23,0,,,,99.6,17
27/06/23 6:30,27/06/23,0,,,,99.61,17.5
27/06/23 6:45,27/06/23,0,,,,99.62,18
27/06/23 7:00,27/06/23,0,,,,99.63,18.7
27/06/23 7:15,27/06/23,0,,,,99.63,19.5
27/06/23 7:30,27/06/23,0,,,,99.63,20.3
27/06/23 7:45,27/06/23,0,,,,99.65,21
27/06/23 8:00,27/06/23,0,,,,99.67,21.9
27/06/23 8:15,27/06/23,0,,,,99.67,22.8
27/06/23 8:30,27/06/23,0,,,,99.67,23.6
27/06/23 8:45,27/06/23,0,,,,99.68,24.2
27/06/23 9:00,27/06/23,0,,,,99.7,24.7
27/06/23 9:15,27/06/23,0,,,,99.7,25.2
27/06/23 9:30,27/06/23,0,,,,99.7,25.7
27/06/23 9:45,27/06/23,0,,,,99.69,26.1
27/06/23 10:00,27/06/23,0,,,,99.68,26.5
27/06/23 10:15,27/06/23,0,,,,99.67,26.8
27/06/23 10:30,27/06/23,0,,,,99.66,26.9
27/06/23 10:45,27/06/23,0,,,,99.67,27.2
27/06/23 11:00,27/06/23,0,,,,99.69,27.4
27/06/23 11:15,27/06/23,0,,,,99.69,27.7
27/06/23 11:30,27/06/23,0,,,,99.68,27.9
27/06/23 11:45,27/06/23,0,,,,99.67,28.4
27/06/23 12:00,27/06/23,0,,,,99.67,28.6
27/06/23 12:15,27/06/23,0,,,,99.67,28.8
27/06/23 12:30,27/06/23,0,,,,99.68,29
27/06/23 12:45,27/06/23,0,,,,99.69,29.3
27/06/23 13:00,27/06/23,0,,,,99.67,29.4
27/06/23 13:15,27/06/23,0,,,,99.66,29.4
27/06/23 13:30,27/06/23,0,,,,99.65,29.7
27/06/23 13:45,27/06/23,0,,,,99.65,29.9
27/06/23 14:00,27/06/23,0,,,,99.64,30
27/06/23 14:15,27/06/23,0,,,,99.63,30.2
27/06/23 14:30,27/06/23,0,,,,99.62,30.4
27/06/23 14:45,27/06/23,0,,,,99.63,30.4
27/06/23 15:00,27/06/23,0,,,,99.62,30.5
27/06/23 15:15,27/06/23,0,,,,99.63,30.6
27/06/23 15:30,27/06/23,0,,,,99.63,30.6
27/06/23 15:45,27/06/23,0,,,,99.64,30.6
27/06/23 16:00,27/06/23,0,,,,99.63,30.6
27/06/23 16:15,27/06/23,0,,,,99.62,30.6
27/06/23 16:30,27/06/23,0,,,,99.61,30.6
27/06/23 16:45,27/06/23,0,,,,99.61,30.6
27/06/23 17:00,27/06/23,0,,,,99.58,30.5
27/06/23 17:15,27/06/23,0,,,,99.55,30.3
27/06/23 17:30,27/06/23,0,,,,99.53,30.2
27/06/23 17:45,27/06/23,0,,,,99.51,30.2
27/06/23 18:00,27/06/23,0,,,,99.48,29.9
27/06/23 18:15,27/06/23,0,,,,99.48,29.6
27/06/23 18:30,27/06/23,0,,,,99.47,29.3
27/06/23 18:45,27/06/23,0,,,,99.48,28.9
27/06/23 19:00,27/06/23,0,,,,99.5,28.4
27/06/23 19:15,27/06/23,0,,,,99.51,28.1
27/06/23 19:30,27/06/23,0,,,,99.51,27.8
27/06/23 19:45,27/06/23,0,,,,99.52,27.5
27/06/23 20:00,27/06/23,0,,,,99.54,27
27/06/23 20:15,27/06/23,0,,,,99.57,26.4
27/06/23 20:30,27/06/23,0,,,,99.59,25.7
27/06/23 20:45,27/06/23,0,,,,99.61,25.1
27/06/23 21:00,27/06/23,0,,,,99.64,24.5
27/06/23 21:15,27/06/23,0,,,,99.65,24
27/06/23 21:30,27/06/23,0,,,,99.65,23.5
27/06/23 21:45,27/06/23,0,,,,99.66,23
27/06/23 22:00,27/06/23,0,,,,99.66,22.7
27/06/23 22:15,27/06/23,0,,,,99.67,22.3
27/06/23 22:30,27/06/23,0,,,,99.7,22
27/06/23 22:45,27/06/23,0,,,,99.72,21.8
27/06/23 23:00,27/06/23,0,,,,99.7,21.5
27/06/23 23:15,27/06/23,0,,,,99.68,21.3
27/06/23 23:30,27/06/23,0,,,,99.68,21
27/06/23 23:45,27/06/23,0,,,,99.68,20.7
28/06/23 0:00,28/06/23,0,,,,99.67,20.5
28/06/23 0:15,28/06/23,0,,,,99.68,20.4
28/06/23 0:30,28/06/23,0,,,,99.67,20.2
28/06/23 0:45,28/06/23,0,,,,99.67,19.9
28/06/23 1:00,28/06/23,0,,,,99.68,19.6
28/06/23 1:15,28/06/23,0,,,,99.68,19.4
28/06/23 1:30,28/06/23,0,,,,99.68,19.2
28/06/23 1:45,28/06/23,0,,,,99.69,19
28/06/23 2:00,28/06/23,0,,,,99.69,18.9
28/06/23 2:15,28/06/23,0,,,,99.7,18.8
28/06/23 2:30,28/06/23,0,,,,99.7,18.8
28/06/23 2:45,28/06/23,0,,,,99.7,18.7
28/06/23 3:00,28/06/23,0,,,,99.7,18.6
28/06/23 3:15,28/06/23,0,,,,99.71,18.5
28/06/23 3:30,28/06/23,0,,,,99.72,18.4
28/06/23 3:45,28/06/23,0,,,,99.73,18.3
28/06/23 4:00,28/06/23,0,,,,99.74,18.3
28/06/23 4:15,28/06/23,0,,,,99.75,18.3
28/06/23 4:30,28/06/23,0,,,,99.79,18.3
28/06/23 4:45,28/06/23,0,,,,99.81,18.3
28/06/23 5:00,28/06/23,0,,,,99.82,18.1
28/06/23 5:15,28/06/23,0,,,,99.84,17.9
28/06/23 5:30,28/06/23,0,,,,99.85,17.8
28/06/23 5:45,28/06/23,0,,,,99.86,17.6
28/06/23 6:00,28/06/23,0,,,,99.87,17.7
28/06/23 6:15,28/06/23,0,,,,99.87,17.9
28/06/23 6:30,28/06/23,0,,,,99.87,18.3
28/06/23 6:45,28/06/23,0,,,,99.88,18.9
28/06/23 7:00,28/06/23,0,,,,99.9,19.5
28/06/23 7:15,28/06/23,0,,,,99.92,20.2
28/06/23 7:30,28/06/23,0,,,,99.94,21
28/06/23 7:45,28/06/23,0,,,,99.95,22
28/06/23 8:00,28/06/23,0,,,,99.96,23
28/06/23 8:15,28/06/23,0,,,,99.98,23.9
28/06/23 8:30,28/06/23,0,,,,100.01,24.7
28/06/23 8:45,28/06/23,0,,,,100.01,25.3
28/06/23 9:00,28/06/23,0,,,,99.97,26
28/06/23 9:15,28/06/23,0,,,,99.95,27
28/06/23 9:30,28/06/23,0,,,,99.93,27.7
28/06/23 9:45,28/06/23,0,,,,99.9,28.3
28/06/23 10:00,28/06/23,0,,,,99.87,28.9
28/06/23 10:15,28/06/23,0,,,,99.83,29.5
28/06/23 10:30,28/06/23,0,,,,99.82,29.9
28/06/23 10:45,28/06/23,0,,,,99.82,29.7
28/06/23 11:00,28/06/23,0,,,,99.8,29.6
28/06/23 11:15,28/06/23,0,,,,99.79,29.9
28/06/23 11:30,28/06/23,0,,,,99.77,30.1
28/06/23 11:45,28/06/23,0,,,,99.76,30.1
28/06/23 12:00,28/06/23,0,,,,99.76,30.1
28/06/23 12:15,28/06/23,0,,,,99.78,29.9
28/06/23 12:30,28/06/23,0,,,,99.82,29.9
28/06/23 12:45,28/06/23,0,,,,99.83,30.2
28/06/23 13:00,28/06/23,0,,,,99.81,30.5
28/06/23 13:30,28/06/23,0,0.333,19.7,0.499,99.79,33.1
28/06/23 13:45,28/06/23,0,0.333,19.7,0.499,99.83,32.8
28/06/23 14:00,28/06/23,0,0.333,19.7,0.499,99.85,32.8
28/06/23 14:15,28/06/23,0,0.333,19.7,0.499,99.85,34
28/06/23 14:30,28/06/23,0,0.333,19.7,0.499,99.86,34.6
28/06/23 14:45,28/06/23,0,0.333,19.7,0.499,99.86,34.4
28/06/23 15:00,28/06/23,0,0.333,19.7,0.499,99.85,34.2
28/06/23 15:15,28/06/23,0,0.333,19.7,0.499,99.85,34.3
28/06/23 15:30,28/06/23,0,0.333,19.7,0.499,99.84,35.6
28/06/23 15:45,28/06/23,0,0.333,19.7,0.499,99.84,36.2
28/06/23 16:00,28/06/23,0,0.333,19.7,0.499,99.83,36.7
28/06/23 16:15,28/06/23,0,0.333,19.7,0.499,99.81,36.9
28/06/23 16:30,28/06/23,0,0.333,19.7,0.5,99.79,36.8
28/06/23 16:45,28/06/23,0,0.333,19.7,0.501,99.81,36.1
28/06/23 17:00,28/06/23,0,0.333,19.7,0.502,99.82,35.6
28/06/23 17:15,28/06/23,0,0.333,19.7,0.5,99.82,34.9
28/06/23 17:30,28/06/23,0,0.333,19.7,0.499,99.8,34.2
28/06/23 17:45,28/06/23,0,0.333,19.7,0.499,99.76,33.8
28/06/23 18:00,28/06/23,0,0.333,19.7,0.501,99.71,33.2
28/06/23 18:15,28/06/23,0,0.333,19.7,0.5,99.7,32.7
28/06/23 18:30,28/06/23,0,0.333,19.7,0.501,99.75,32.9
28/06/23 18:45,28/06/23,0,0.333,19.7,0.5,99.74,33.1
28/06/23 19:00,28/06/23,0,0.333,19.7,0.501,99.72,31.9
28/06/23 19:15,28/06/23,0,0.333,19.7,0.501,99.71,30.9
28/06/23 19:30,28/06/23,0,0.333,19.7,0.5,99.7,30
28/06/23 19:45,28/06/23,0,0.333,19.7,0.5,99.72,29.2
28/06/23 20:00,28/06/23,0,0.333,19.7,0.5,99.73,28
28/06/23 20:15,28/06/23,0,0.333,19.7,0.501,99.71,26.8
28/06/23 20:30,28/06/23,0,0.333,19.7,0.5,99.69,25.6
28/06/23 20:45,28/06/23,0,0.333,19.7,0.501,99.69,24.7
28/06/23 21:00,28/06/23,0,0.333,19.7,0.5,99.69,24
28/06/23 21:15,28/06/23,0,0.333,19.8,0.501,99.7,23.6
28/06/23 21:30,28/06/23,0,0.333,19.8,0.501,99.69,23.3
28/06/23 21:45,28/06/23,0,0.333,19.8,0.501,99.68,23.2
28/06/23 22:00,28/06/23,0,0.333,19.8,0.499,99.68,23.2
28/06/23 22:15,28/06/23,0,0.333,19.8,0.499,99.71,23.4
28/06/23 22:30,28/06/23,0,0.333,19.8,0.499,99.72,23.3
28/06/23 22:45,28/06/23,0,0.333,19.8,0.499,99.72,22.9
28/06/23 23:00,28/06/23,0,0.333,19.8,0.5,99.7,22.8
28/06/23 23:15,28/06/23,0,0.333,19.8,0.499,99.68,22.7
28/06/23 23:30,28/06/23,0,0.333,19.8,0.499,99.67,22.5
28/06/23 23:45,28/06/23,0,0.333,19.8,0.499,99.69,22.4
29/06/23 0:00,29/06/23,0,0.333,19.8,0.5,99.69,22.4
29/06/23 0:15,29/06/23,0,0.333,19.8,0.5,99.69,22.6
29/06/23 0:30,29/06/23,0,0.333,19.8,0.499,99.68,22.5
29/06/23 0:45,29/06/23,0,0.333,19.8,0.499,99.67,22.5
29/06/23 1:00,29/06/23,0,0.333,19.8,0.5,99.66,22.5
29/06/23 1:15,29/06/23,0,0.333,19.8,0.499,99.66,22.3
29/06/23 1:30,29/06/23,0,0.333,19.8,0.499,99.65,21.9
29/06/23 1:45,29/06/23,0,0.333,19.8,0.499,99.64,21.6
29/06/23 2:00,29/06/23,0,0.333,19.8,0.499,99.64,21.4
29/06/23 2:15,29/06/23,0,0.333,19.8,0.499,99.63,21.4
29/06/23 2:30,29/06/23,0,0.333,19.8,0.498,99.64,21.4
29/06/23 2:45,29/06/23,0,0.333,19.8,0.499,99.65,21.4
29/06/23 3:00,29/06/23,0,0.333,19.8,0.5,99.65,21.4
29/06/23 3:15,29/06/23,0,0.333,19.8,0.499,99.66,21.5
29/06/23 3:30,29/06/23,0,0.333,19.8,0.5,99.67,21.5
29/06/23 3:45,29/06/23,0,0.333,19.8,0.499,99.68,21.5
29/06/23 4:00,29/06/23,0,0.333,19.8,0.499,99.69,21.6
29/06/23 4:15,29/06/23,0,0.333,19.8,0.499,99.69,21.9
29/06/23 4:30,29/06/23,0,0.333,19.8,0.499,99.69,22.1
29/06/23 4:45,29/06/23,0,0.333,19.8,0.499,99.7,22.1
29/06/23 5:00,29/06/23,0,0.333,19.8,0.499,99.72,22.2
29/06/23 5:15,29/06/23,0,0.333,19.8,0.5,99.73,22.3
29/06/23 5:30,29/06/23,0,0.333,19.8,0.499,99.75,22.6
29/06/23 5:45,29/06/23,0,0.333,19.8,0.499,99.76,22.8
29/06/23 6:00,29/06/23,0,0.333,19.8,0.499,99.78,23
29/06/23 6:15,29/06/23,0,0.333,19.8,0.499,99.79,23.1
29/06/23 6:30,29/06/23,0,0.333,19.8,0.499,99.81,23.3
29/06/23 6:45,29/06/23,0,0.333,19.8,0.499,99.81,23.7
29/06/23 7:00,29/06/23,0,0.333,19.8,0.499,99.82,24.1
29/06/23 7:15,29/06/23,0,0.333,19.8,0.499,99.83,24.6
29/06/23 7:30,29/06/23,0,0.333,19.8,0.499,99.83,25.8
29/06/23 7:45,29/06/23,0,0.333,19.8,0.499,99.84,27
29/06/23 8:00,29/06/23,0,0.333,19.8,0.499,99.85,28
29/06/23 8:15,29/06/23,0,0.333,19.8,0.499,99.85,28.9
29/06/23 8:30,29/06/23,0,0.333,19.8,0.5,99.85,29.5
29/06/23 8:45,29/06/23,0,0.333,19.8,0.499,99.83,30.6
29/06/23 9:00,29/06/23,0,0.333,19.8,0.499,99.83,31.6
29/06/23 9:15,29/06/23,0,0.333,19.8,0.499,99.83,32.7
29/06/23 9:30,29/06/23,0,0.333,19.8,0.5,99.82,33.3
29/06/23 9:45,29/06/23,0,0.333,19.8,0.499,99.81,33.9
29/06/23 10:00,29/06/23,0,0.333,19.8,0.5,99.81,34.5
29/06/23 10:15,29/06/23,0,0.333,19.8,0.5,99.8,34.9
29/06/23 10:30,29/06/23,0,0.333,19.8,0.5,99.81,35.3
29/06/23 10:45,29/06/23,0,0.333,19.8,0.499,99.83,35.6
29/06/23 11:00,29/06/23,0,0.333,19.8,0.5,99.87,36.9
29/06/23 11:15,29/06/23,0,0.333,19.8,0.5,99.89,36.9
29/06/23 11:30,29/06/23,0,0.333,19.8,0.499,99.88,36.3
29/06/23 11:45,29/06/23,0,0.333,19.8,0.5,99.84,36.8
29/06/23 12:00,29/06/23,0,0.333,19.8,0.5,99.82,37.6
29/06/23 12:15,29/06/23,0,0.333,19.8,0.5,99.79,37.4
29/06/23 12:30,29/06/23,0,0.333,19.8,0.5,99.8,37.8
29/06/23 12:45,29/06/23,0,0.333,19.8,0.5,99.81,38.6
29/06/23 13:00,29/06/23,0,0.333,19.8,0.501,99.81,39.5
29/06/23 13:15,29/06/23,0,0.333,19.8,0.501,99.81,40.1
29/06/23 13:30,29/06/23,0,0.333,19.8,0.5,99.79,40.2
29/06/23 13:45,29/06/23,0,0.333,19.8,0.501,99.77,40.4
29/06/23 14:00,29/06/23,0,0.333,19.8,0.501,99.74,40.5
29/06/23 14:15,29/06/23,0,0.333,19.8,0.501,99.74,40.5
29/06/23 14:30,29/06/23,0,0.333,19.8,0.501,99.76,40.6
29/06/23 14:45,29/06/23,0,0.333,19.8,0.502,99.79,41.2
29/06/23 15:00,29/06/23,0,0.333,19.8,0.502,99.82,40.6
29/06/23 15:15,29/06/23,0,0.333,19.8,0.502,99.86,40
29/06/23 15:30,29/06/23,0,0.333,19.8,0.501,99.86,39.7
29/06/23 15:45,29/06/23,0,0.333,19.8,0.501,99.88,40.9
29/06/23 16:00,29/06/23,0,0.333,19.9,0.502,99.88,40.8
29/06/23 16:15,29/06/23,0,0.333,19.9,0.502,99.9,38.3
29/06/23 16:30,29/06/23,0,0.333,19.9,0.501,99.89,34.4
29/06/23 16:45,29/06/23,0,0.333,19.9,0.5,99.85,33.9
29/06/23 17:00,29/06/23,0,0.333,19.9,0.5,99.87,34
29/06/23 17:15,29/06/23,0,0.333,19.9,0.502,99.86,33.7
29/06/23 17:30,29/06/23,0,0.333,19.9,0.5,99.84,33.4
29/06/23 17:45,29/06/23,0,0.333,19.9,0.5,99.83,33.4
29/06/23 18:00,29/06/23,0,0.333,19.9,0.5,99.84,33.3
29/06/23 18:15,29/06/23,0,0.333,19.9,0.5,99.8,32.5
29/06/23 18:30,29/06/23,0,0.333,19.9,0.501,99.78,32.6
29/06/23 18:45,29/06/23,0,0.333,19.9,0.5,99.77,32.1
29/06/23 19:00,29/06/23,0,0.333,19.9,0.5,99.76,31.2
29/06/23 19:15,29/06/23,0,0.333,19.9,0.501,99.76,30.5
29/06/23 19:30,29/06/23,0,0.333,19.9,0.5,99.79,29.7
29/06/23 19:45,29/06/23,0,0.333,19.9,0.501,99.81,29.1
29/06/23 20:00,29/06/23,0,0.333,19.9,0.5,99.81,28.6
29/06/23 20:15,29/06/23,0,0.333,19.9,0.5,99.82,28.1
29/06/23 20:30,29/06/23,0,0.333,19.9,0.499,99.83,27.5
29/06/23 20:45,29/06/23,0,0.333,19.9,0.5,99.82,27.1
29/06/23 21:00,29/06/23,0,0.333,19.9,0.5,99.84,26.8
29/06/23 21:15,29/06/23,0,0.333,19.9,0.5,99.82,26.4
29/06/23 21:30,29/06/23,0,0.333,19.9,0.499,99.79,26.1
29/06/23 21:45,29/06/23,0,0.333,19.9,0.499,99.81,25.9
29/06/23 22:00,29/06/23,0,0.333,19.9,0.5,99.82,25.7
29/06/23 22:15,29/06/23,0,0.333,19.9,0.501,99.83,25.4
29/06/23 22:30,29/06/23,0,0.333,19.9,0.502,99.82,25.2
29/06/23 22:45,29/06/23,0,0.333,19.9,0.501,99.82,25
29/06/23 23:00,29/06/23,0,0.333,19.9,0.5,99.82,24.9
29/06/23 23:15,29/06/23,0,0.333,19.9,0.5,99.82,24.7
29/06/23 23:30,29/06/23,0,0.333,19.9,0.5,99.82,24.5
29/06/23 23:45,29/06/23,0,0.333,19.9,0.5,99.81,24.3
30/06/23 0:00,30/06/23,0,0.333,19.9,0.499,99.81,24.1
30/06/23 0:15,30/06/23,0,0.333,19.9,0.5,99.8,24
30/06/23 0:30,30/06/23,0,0.333,19.9,0.5,99.77,23.8
30/06/23 0:45,30/06/23,0,0.333,19.9,0.5,99.76,23.6
30/06/23 1:00,30/06/23,0,0.333,19.9,0.5,99.75,23.5
30/06/23 1:15,30/06/23,0,0.333,19.9,0.499,99.74,23.6
30/06/23 1:30,30/06/23,0,0.333,19.9,0.5,99.74,23.7
30/06/23 1:45,30/06/23,0,0.333,19.9,0.5,99.73,23.6
30/06/23 2:00,30/06/23,0,0.333,19.9,0.5,99.72,23.6
30/06/23 2:15,30/06/23,0,0.333,19.9,0.499,99.7,23.5
30/06/23 2:30,30/06/23,0,0.333,19.9,0.5,99.69,23.4
30/06/23 2:45,30/06/23,0,0.333,19.9,0.5,99.69,23.4
30/06/23 3:00,30/06/23,0,0.333,19.9,0.5,99.69,23.2
30/06/23 3:15,30/06/23,0,0.333,19.9,0.5,99.7,23
30/06/23 3:30,30/06/23,0,0.333,19.9,0.5,99.72,22.8
30/06/23 3:45,30/06/23,0,0.333,19.9,0.5,99.71,22.5
30/06/23 4:00,30/06/23,0,0.333,19.9,0.5,99.73,22.3
30/06/23 4:15,30/06/23,0,0.333,19.9,0.5,99.74,22.1
30/06/23 4:30,30/06/23,0,0.333,19.9,0.498,99.76,22
30/06/23 4:45,30/06/23,0,0.333,19.9,0.5,99.78,22
30/06/23 5:00,30/06/23,0,0.333,19.9,0.5,99.8,21.7
30/06/23 5:15,30/06/23,0,0.333,19.9,0.499,99.81,21.6
30/06/23 5:30,30/06/23,0,0.333,19.9,0.5,99.82,21.5
30/06/23 5:45,30/06/23,0,0.333,19.9,0.5,99.85,21.3
30/06/23 6:00,30/06/23,0,0.333,19.9,0.5,99.87,21.2
30/06/23 6:15,30/06/23,0,0.333,19.9,0.5,99.88,21.5
30/06/23 6:30,30/06/23,0,0.333,19.9,0.5,99.88,22.2
30/06/23 6:45,30/06/23,0,0.333,19.9,0.5,99.89,23.2
30/06/23 7:00,30/06/23,0,0.333,19.9,0.5,99.91,24.2
30/06/23 7:15,30/06/23,0,0.333,19.9,0.5,99.91,25.2
30/06/23 7:30,30/06/23,0,0.333,19.9,0.5,99.92,26.1
30/06/23 7:45,30/06/23,0,0.333,19.9,0.5,99.92,27.1
30/06/23 8:00,30/06/23,0,0.333,19.9,0.5,99.94,28.1
30/06/23 8:15,30/06/23,0,0.333,19.9,0.5,99.95,29.1
30/06/23 8:30,30/06/23,0,0.333,19.9,0.5,99.95,30.1
30/06/23 8:45,30/06/23,0,0.333,19.9,0.501,99.95,31
30/06/23 9:00,30/06/23,0,0.333,19.9,0.5,99.95,32
30/06/23 9:15,30/06/23,0,0.333,19.9,0.5,99.93,32.8
30/06/23 9:30,30/06/23,0,0.333,20,0.5,99.92,33.6
30/06/23 9:45,30/06/23,0,0.333,20,0.5,99.91,34.1
30/06/23 10:00,30/06/23,0,0.333,20,0.501,99.9,34.5
30/06/23 10:15,30/06/23,0,0.333,20,0.501,99.9,35
30/06/23 10:30,30/06/23,0,0.333,20,0.502,99.9,35.7
30/06/23 10:45,30/06/23,0,0.333,20,0.501,99.9,36.5
30/06/23 11:00,30/06/23,0,0.333,20,0.502,99.9,37.2
30/06/23 11:15,30/06/23,0,0.333,20,0.501,99.9,37.6
30/06/23 11:30,30/06/23,0,0.333,20,0.502,99.89,38.2
30/06/23 11:45,30/06/23,0,0.333,20,0.502,99.89,38.9
30/06/23 12:00,30/06/23,0,0.333,20,0.502,99.88,39.3
30/06/23 12:15,30/06/23,0,0.333,20,0.502,99.88,39.5
30/06/23 12:30,30/06/23,0,0.333,20,0.503,99.88,39.5
30/06/23 12:45,30/06/23,0,0.333,20,0.502,99.87,40.2
30/06/23 13:00,30/06/23,0,0.333,20,0.503,99.87,41
30/06/23 13:15,30/06/23,0,0.333,20,0.502,99.87,40.6
30/06/23 13:30,30/06/23,0,0.333,20,0.503,99.86,40.5
30/06/23 13:45,30/06/23,0,0.333,20,0.503,99.85,41.1
30/06/23 14:00,30/06/23,0,0.333,20,0.503,99.84,41.6
30/06/23 14:15,30/06/23,0,0.333,20,0.502,99.83,41.8
30/06/23 14:30,30/06/23,0,0.333,20,0.503,99.82,41.2
30/06/23 14:45,30/06/23,0,0.333,20,0.502,99.81,41.6
30/06/23 15:00,30/06/23,0,0.333,20,0.503,99.8,41.9
30/06/23 15:15,30/06/23,0,0.333,20,0.503,99.79,42
30/06/23 15:30,30/06/23,0,0.333,20,0.502,99.77,41.7
30/06/23 15:45,30/06/23,0,0.333,20,0.503,99.77,41.2
30/06/23 16:00,30/06/23,0,0.333,20,0.503,99.76,41.4
30/06/23 16:15,30/06/23,0,0.333,20,0.502,99.76,40.7
30/06/23 16:30,30/06/23,0,0.333,20,0.502,99.75,40.6
30/06/23 16:45,30/06/23,0,0.333,20,0.502,99.75,40.5
30/06/23 17:00,30/06/23,0,0.333,20,0.502,99.74,39.9
30/06/23 17:15,30/06/23,0,0.333,20,0.501,99.73,39.8
30/06/23 17:30,30/06/23,0,0.333,20,0.502,99.71,39.3
30/06/23 17:45,30/06/23,0,0.333,20,0.501,99.69,39
30/06/23 18:00,30/06/23,0,0.333,20,0.502,99.68,38.5
30/06/23 18:15,30/06/23,0,0.333,20,0.5,99.67,37.9
30/06/23 18:30,30/06/23,0,0.333,20,0.5,99.67,37.3
30/06/23 18:45,30/06/23,0,0.333,20,0.5,99.69,36.7
30/06/23 19:00,30/06/23,0,0.333,20,0.5,99.7,35.6
30/06/23 19:15,30/06/23,0,0.333,20,0.501,99.7,34.7
30/06/23 19:30,30/06/23,0,0.333,20,0.501,99.71,34
30/06/23 19:45,30/06/23,0,0.333,20,0.5,99.72,33.3
30/06/23 20:00,30/06/23,0,0.333,20,0.501,99.72,32.6
30/06/23 20:15,30/06/23,0,0.333,20,0.5,99.71,31.8
30/06/23 20:30,30/06/23,0,0.333,20,0.5,99.71,30.9
30/06/23 20:45,30/06/23,0,0.333,20,0.5,99.69,29.9
30/06/23 21:00,30/06/23,0,0.333,20,0.501,99.67,29.2
30/06/23 21:15,30/06/23,0,0.333,20,0.499,99.66,28.9
30/06/23 21:30,30/06/23,0,0.333,20,0.5,99.68,28.6
30/06/23 21:45,30/06/23,0,0.333,20,0.5,99.73,28.1
30/06/23 22:00,30/06/23,0,0.333,20,0.499,99.76,27.8
30/06/23 22:15,30/06/23,0,0.333,20,0.5,99.8,27.3
30/06/23 22:30,30/06/23,0,0.333,20,0.498,99.84,26.8
30/06/23 22:45,30/06/23,0,0.333,20,0.499,99.85,26.4
30/06/23 23:00,30/06/23,0,0.333,20,0.499,99.84,26.1
30/06/23 23:15,30/06/23,0,0.333,20,0.5,99.82,26.2
30/06/23 23:30,30/06/23,0,0.333,20,0.499,99.82,26.2
30/06/23 23:45,30/06/23,0,0.333,20,0.5,99.82,26
01/07/23 0:00,01/07/23,0,0.333,20,0.498,99.8,25.7
01/07/23 0:15,01/07/23,0,0.333,20,0.5,99.77,25.5
01/07/23 0:30,01/07/23,0,0.333,20,0.499,99.76,25.2
01/07/23 0:45,01/07/23,0,0.333,20,0.499,99.74,25.4
01/07/23 1:00,01/07/23,0,0.333,20,0.499,99.74,25.6
01/07/23 1:15,01/07/23,0,0.333,20,0.499,99.74,25.9
01/07/23 1:30,01/07/23,0,0.333,20,0.499,99.75,26.1
01/07/23 1:45,01/07/23,0,0.333,20,0.5,99.76,26.2
01/07/23 2:00,01/07/23,0,0.333,20,0.499,99.76,26.3
01/07/23 2:15,01/07/23,0,0.333,20,0.499,99.75,26.2
01/07/23 2:30,01/07/23,0,0.333,20,0.499,99.72,26.1
01/07/23 2:45,01/07/23,0,0.333,20,0.499,99.7,26
01/07/23 3:00,01/07/23,0,0.333,20,0.499,99.7,25.9
01/07/23 3:15,01/07/23,0,0.333,20,0.499,99.7,25.7
01/07/23 3:30,01/07/23,0,0.333,20,0.499,99.71,25.4
01/07/23 3:45,01/07/23,0,0.333,20,0.5,99.71,25.2
01/07/23 4:00,01/07/23,0,0.333,20,0.5,99.72,24.9
01/07/23 4:15,01/07/23,0,0.333,20,0.5,99.72,24.8
01/07/23 4:30,01/07/23,0,0.333,20,0.5,99.7,24.7
01/07/23 4:45,01/07/23,0,0.333,20,0.499,99.69,24.7
01/07/23 5:00,01/07/23,0,0.333,20,0.499,99.71,24.6
01/07/23 5:15,01/07/23,0,0.333,20,0.499,99.73,24.6
01/07/23 5:30,01/07/23,0,0.333,20,0.5,99.76,24.7
01/07/23 5:45,01/07/23,0,0.333,20.1,0.5,99.77,24.8
01/07/23 6:00,01/07/23,0,0.333,20.1,0.5,99.78,24.7
01/07/23 6:15,01/07/23,0,0.333,20.1,0.498,99.79,24.7
01/07/23 6:30,01/07/23,0,0.333,20.1,0.499,99.81,24.9
01/07/23 6:45,01/07/23,0,0.333,20.1,0.5,99.82,25.1
01/07/23 7:00,01/07/23,0,0.333,20.1,0.5,99.82,25.4
01/07/23 7:15,01/07/23,0,0.333,20.1,0.499,99.83,25.7
01/07/23 7:30,01/07/23,0,0.333,20.1,0.498,99.83,26.2
01/07/23 7:45,01/07/23,0,0.333,20.1,0.498,99.84,27.4
01/07/23 8:00,01/07/23,0,0.333,20.1,0.5,99.85,29.2
01/07/23 8:15,01/07/23,0,0.333,20.1,0.499,99.86,30.6
01/07/23 8:30,01/07/23,0,0.333,20.1,0.498,99.86,31.8
